episode,reward_sum,epsilon,timestamp
0,17.967274622147457,1.0,2025-11-16T19:14:11.725466
1,0.7048811644419146,1.0,2025-11-16T19:14:29.373551
2,41.01799299757464,0.998,2025-11-16T19:14:55.416425
3,29.307890035376943,0.996004,2025-11-16T19:15:23.045476
4,98.07945575973595,0.994011992,2025-11-16T19:15:50.551858
5,-7.0294670672506,0.992023968016,2025-11-16T19:16:00.128208
6,78.88217115840881,0.990039920079968,2025-11-16T19:16:06.294680
7,10.053131511488779,0.9880598402398081,2025-11-16T19:16:12.087776
8,-43.0437341808926,0.9860837205593285,2025-11-16T19:16:17.912452
9,-41.58363036939508,0.9841115531182099,2025-11-16T19:16:50.501178
10,73.71942496755315,0.9821433300119734,2025-11-16T19:17:03.436714
11,-1.873735583128866,0.9801790433519495,2025-11-16T19:17:09.282520
12,151.20928517461616,0.9782186852652456,2025-11-16T19:17:15.118278
13,-31.277770736606893,0.976262247894715,2025-11-16T19:17:21.049351
14,33.69188450790903,0.9743097233989256,2025-11-16T19:17:26.970860
15,-44.42877119071928,0.9723611039521278,2025-11-16T19:17:37.042126
16,25.801434010625847,0.9704163817442236,2025-11-16T19:17:42.913228
17,-12.182529409517112,0.9684755489807352,2025-11-16T19:17:48.777254
18,2.17790460543052,0.9665385978827737,2025-11-16T19:17:54.604255
19,21.16176452840064,0.9646055206870082,2025-11-16T19:18:20.030626
20,99.33750060193074,0.9626763096456342,2025-11-16T19:18:34.438283
21,-59.92890804281868,0.9607509570263429,2025-11-16T19:18:40.619559
22,97.14335411830578,0.9588294551122902,2025-11-16T19:18:46.719065
23,30.84646642365498,0.9569117962020657,2025-11-16T19:18:53.361363
24,15.29587299599072,0.9549979726096616,2025-11-16T19:18:59.649849
25,0.0002993311077830185,0.9530879766644422,2025-11-16T19:19:08.506760
26,-48.69261813950547,0.9511818007111134,2025-11-16T19:19:14.688212
27,1.6490084508560265,0.9492794371096911,2025-11-16T19:19:20.888423
28,-42.231056416530365,0.9473808782354717,2025-11-16T19:19:27.113204
29,-29.434852192722946,0.9454861164790007,2025-11-16T19:20:53.902838
30,63.97718191155961,0.9435951442460427,2025-11-16T19:21:06.703994
31,79.78706692326043,0.9417079539575507,2025-11-16T19:21:13.231763
32,42.945798139069694,0.9398245380496356,2025-11-16T19:21:19.432925
33,13.743498185557861,0.9379448889735363,2025-11-16T19:21:25.646312
34,-8.291228261366117,0.9360689991955893,2025-11-16T19:21:31.921076
35,100.50481082788227,0.9341968611971981,2025-11-16T19:21:46.212794
36,-21.540919385953945,0.9323284674748037,2025-11-16T19:21:52.436976
37,20.93180945159783,0.930463810539854,2025-11-16T19:21:59.716032
38,-11.38794682754628,0.9286028829187744,2025-11-16T19:22:06.008877
39,4.384724899453303,0.9267456771529368,2025-11-16T19:22:39.850499
40,17.713680694495125,0.9248921857986309,2025-11-16T19:22:51.139789
41,46.12688107614423,0.9230424014270336,2025-11-16T19:22:57.128791
42,29.63818435550548,0.9211963166241796,2025-11-16T19:23:03.212624
43,1.3202321485523676,0.9193539239909312,2025-11-16T19:23:09.649575
44,-23.979794165281632,0.9175152161429493,2025-11-16T19:23:16.272662
45,78.39653500801165,0.9156801857106633,2025-11-16T19:23:32.694248
46,10.26236872499652,0.913848825339242,2025-11-16T19:23:39.906732
47,-45.79754782360213,0.9120211276885636,2025-11-16T19:23:46.443107
48,91.24719993350978,0.9101970854331864,2025-11-16T19:23:53.055219
49,-12.920744319509817,0.9083766912623201,2025-11-16T19:24:28.494724
50,122.54436415089529,0.9065599378797955,2025-11-16T19:24:48.018727
51,84.12904473892849,0.9047468180040359,2025-11-16T19:24:54.651016
52,78.03907899301431,0.9029373243680279,2025-11-16T19:25:01.520272
53,-42.09397985001308,0.9011314497192918,2025-11-16T19:25:07.862265
54,-6.242601577770866,0.8993291868198532,2025-11-16T19:25:14.094212
55,-74.05161932862347,0.8975305284462135,2025-11-16T19:25:25.567814
56,89.47628292885992,0.8957354673893211,2025-11-16T19:25:32.048115
57,118.03775418654737,0.8939439964545425,2025-11-16T19:25:38.527683
58,98.14226159917976,0.8921561084616334,2025-11-16T19:25:45.103499
59,54.7574695565398,0.8903717962447101,2025-11-16T19:26:22.289149
60,45.33998790681166,0.8885910526522206,2025-11-16T19:26:34.831232
61,-3.1231352349676804,0.8868138705469162,2025-11-16T19:26:41.629914
62,2.9536811937211596,0.8850402428058224,2025-11-16T19:26:48.341879
63,59.527782138051904,0.8832701623202107,2025-11-16T19:26:55.065349
64,15.891426533720768,0.8815036219955703,2025-11-16T19:27:01.618091
65,-39.541221362853605,0.8797406147515792,2025-11-16T19:27:12.590582
66,57.77945127730423,0.877981133522076,2025-11-16T19:27:19.174861
67,111.47751720199949,0.8762251712550319,2025-11-16T19:27:25.970539
68,10.02278603518215,0.8744727209125218,2025-11-16T19:27:32.715735
69,3.300783255706719,0.8727237754706968,2025-11-16T19:28:22.573680
70,77.86319124604536,0.8709783279197554,2025-11-16T19:28:38.924564
71,-18.063256193409632,0.8692363712639158,2025-11-16T19:28:45.406266
72,22.995361695215912,0.867497898521388,2025-11-16T19:28:52.272001
73,-7.459957770574054,0.8657629027243453,2025-11-16T19:28:59.494621
74,88.32411151002249,0.8640313769188966,2025-11-16T19:29:06.079070
75,112.22445721782074,0.8623033141650589,2025-11-16T19:29:36.326425
76,68.62964966940105,0.8605787075367288,2025-11-16T19:29:43.634029
77,9.167465784710878,0.8588575501216553,2025-11-16T19:29:49.973324
78,-2.848125872750895,0.857139835021412,2025-11-16T19:29:57.100291
79,44.68335538372284,0.8554255553513692,2025-11-16T19:30:28.225458
80,7.099658606737464,0.8537147042406664,2025-11-16T19:30:45.057418
