episode,reward_sum,epsilon,timestamp
31,-4.312407635467046,0.9473808782354717,2025-11-15T23:31:30.856903
32,4.554228522771066,0.9454861164790007,2025-11-15T23:31:36.309337
33,-35.93975558733551,0.9435951442460427,2025-11-15T23:31:42.030754
34,-33.23655813157653,0.9417079539575507,2025-11-15T23:31:47.504813
35,7.9174300389328565,0.9398245380496356,2025-11-15T23:31:53.045351
36,-15.267443764999259,0.9379448889735363,2025-11-15T23:31:58.902076
37,-31.411591412867256,0.9360689991955893,2025-11-15T23:32:04.637916
38,0.6043461295097607,0.9341968611971981,2025-11-15T23:32:10.170291
39,-11.586056144456755,0.9323284674748037,2025-11-15T23:32:15.757047
40,-11.253640223933509,0.930463810539854,2025-11-15T23:32:21.408802
41,24.91654384915912,0.9286028829187744,2025-11-15T23:32:27.132298
42,174.59958067118563,0.9267456771529368,2025-11-15T23:32:37.187117
43,7.406360337242425,0.9248921857986309,2025-11-15T23:32:49.446625
44,-19.369871702436054,0.9230424014270336,2025-11-15T23:33:01.739632
45,61.99094954170626,0.9211963166241796,2025-11-15T23:33:13.963166
46,82.44028491900785,0.9193539239909312,2025-11-15T23:33:26.196742
47,145.06406279340047,0.9175152161429493,2025-11-15T23:33:38.604110
48,-81.17069771009434,0.9156801857106633,2025-11-15T23:33:51.046071
49,17.668903725216268,0.913848825339242,2025-11-15T23:34:02.790032
50,-71.19622144842651,0.9120211276885636,2025-11-15T23:34:15.269942
51,45.91700969458965,0.9101970854331864,2025-11-15T23:34:27.768666
52,23.38344156541646,0.9083766912623201,2025-11-15T23:34:39.700698
53,19.519918419003012,0.9065599378797955,2025-11-15T23:34:51.438598
54,6.02905076210757,0.9047468180040359,2025-11-15T23:35:03.463821
55,-3.544302752067754,0.9029373243680279,2025-11-15T23:35:11.662498
56,-39.38418151612672,0.9011314497192918,2025-11-15T23:35:19.634715
57,135.11386784359217,0.8993291868198532,2025-11-15T23:35:31.622603
58,16.668626216997822,0.8975305284462135,2025-11-15T23:35:44.047398
59,-58.738849505132684,0.8957354673893211,2025-11-15T23:35:56.005948
60,-2.310627990422546,0.8939439964545425,2025-11-15T23:36:08.212481
61,36.11464974788736,0.8921561084616334,2025-11-15T23:36:21.161588
62,-10.406900267239397,0.8903717962447101,2025-11-15T23:36:33.631876
63,14.13493931808248,0.8885910526522206,2025-11-15T23:36:46.001539
64,52.731987477682736,0.8868138705469162,2025-11-15T23:36:58.880370
65,-71.03518460571647,0.8850402428058224,2025-11-15T23:37:05.120683
66,-82.23173869335011,0.8832701623202107,2025-11-15T23:37:10.877364
67,1.912166717624018,0.8815036219955703,2025-11-15T23:37:16.702085
0,-2.370369124901032,1.0,2025-11-15T23:37:27.238469
1,-16.276361070821256,1.0,2025-11-15T23:37:27.286138
2,-57.29894945993475,1.0,2025-11-15T23:37:27.371238
3,-9.292928789320188,1.0,2025-11-15T23:37:27.410502
4,-33.44347626634601,1.0,2025-11-15T23:37:27.476395
5,-7.783476808868288,1.0,2025-11-15T23:37:27.521352
6,-54.86460423735897,0.998,2025-11-15T23:37:33.428602
7,46.99408054807971,0.996004,2025-11-15T23:37:38.954244
8,-13.144150972325551,0.994011992,2025-11-15T23:37:44.528060
9,-9.703483919251774,0.992023968016,2025-11-15T23:37:50.140221
10,14.347138360924433,0.990039920079968,2025-11-15T23:37:55.740103
11,34.44947079413081,0.9880598402398081,2025-11-15T23:38:01.212019
12,-10.468449827020011,0.9860837205593285,2025-11-15T23:38:06.786822
13,32.74070118251805,0.9841115531182099,2025-11-15T23:38:12.391866
14,2.7392246106393507,0.9821433300119734,2025-11-15T23:38:18.228022
15,73.97762490073343,0.9801790433519495,2025-11-15T23:38:24.207401
16,-66.10546476498703,0.9782186852652456,2025-11-15T23:38:29.943777
17,-18.77307822345677,0.976262247894715,2025-11-15T23:38:36.091437
18,-3.5991407174341816,0.9743097233989256,2025-11-15T23:38:41.863715
19,-17.09351948920991,0.9723611039521278,2025-11-15T23:38:47.757984
20,-30.437333819529975,0.9704163817442236,2025-11-15T23:38:53.624230
21,40.88463770244091,0.9684755489807352,2025-11-15T23:38:59.325675
22,-16.08712996240535,0.9665385978827737,2025-11-15T23:39:05.134851
23,139.09246935735612,0.9646055206870082,2025-11-15T23:39:11.205689
24,-64.0673774625354,0.9626763096456342,2025-11-15T23:39:16.899085
25,-27.8083209187158,0.9607509570263429,2025-11-15T23:39:22.695357
26,26.583443725532376,0.9588294551122902,2025-11-15T23:39:28.451776
27,-42.3360969829962,0.9569117962020657,2025-11-15T23:39:34.659434
28,31.056014153028066,0.9549979726096616,2025-11-15T23:39:40.819636
29,49.24471406492691,0.9530879766644422,2025-11-15T23:39:47.557969
30,56.95784895835115,0.9511818007111134,2025-11-15T23:39:55.389344
31,84.1176110824003,0.9492794371096911,2025-11-15T23:40:03.286772
32,-7.998087969648864,0.9473808782354717,2025-11-15T23:40:11.279875
33,-10.904646746423133,0.9454861164790007,2025-11-15T23:40:18.834362
34,-39.66200780037202,0.9435951442460427,2025-11-15T23:40:25.720383
35,-10.569624382854482,0.9417079539575507,2025-11-15T23:40:33.663506
36,-12.692826305924083,0.9398245380496356,2025-11-15T23:40:42.563106
37,29.78221288821603,0.9379448889735363,2025-11-15T23:40:54.644715
38,35.68694462072511,0.9360689991955893,2025-11-15T23:41:06.675196
39,64.88248427537674,0.9341968611971981,2025-11-15T23:41:18.844390
40,54.69806427137647,0.9323284674748037,2025-11-15T23:41:30.802705
41,-10.436109460845927,0.930463810539854,2025-11-15T23:41:42.852066
42,4.712573991269622,0.9286028829187744,2025-11-15T23:41:54.544830
43,14.240717922149628,0.9267456771529368,2025-11-15T23:42:06.357858
44,-76.2438124485827,0.9248921857986309,2025-11-15T23:42:18.706259
45,65.08003897366744,0.9230424014270336,2025-11-15T23:42:30.463802
46,87.07336686411743,0.9211963166241796,2025-11-15T23:42:42.415268
47,97.96417941570309,0.9193539239909312,2025-11-15T23:42:54.760385
48,-77.74755088817598,0.9175152161429493,2025-11-15T23:43:07.072777
49,-9.997773503289002,0.9156801857106633,2025-11-15T23:43:19.040144
50,-44.38566438271958,0.913848825339242,2025-11-15T23:43:30.908694
51,-12.63904396219144,0.9120211276885636,2025-11-15T23:43:42.977647
52,68.22058432201203,0.9101970854331864,2025-11-15T23:43:54.871827
53,-0.08389627185957949,0.9083766912623201,2025-11-15T23:44:06.958663
54,-59.12619135583806,0.9065599378797955,2025-11-15T23:44:18.852273
55,69.9412213173318,0.9047468180040359,2025-11-15T23:44:31.361727
56,-14.475417801029781,0.9029373243680279,2025-11-15T23:44:43.713454
57,61.11371847449857,0.9011314497192918,2025-11-15T23:44:56.125772
58,63.72332344793848,0.8993291868198532,2025-11-15T23:45:08.583152
59,45.40938869868938,0.8975305284462135,2025-11-15T23:45:21.193294
60,18.611000062782537,0.8957354673893211,2025-11-15T23:45:33.289032
61,-55.68773264062813,0.8939439964545425,2025-11-15T23:45:46.360640
62,7.662310453915389,0.8921561084616334,2025-11-15T23:45:58.779239
63,-65.46111037787603,0.8903717962447101,2025-11-15T23:46:05.158868
64,-57.00067321897728,0.8885910526522206,2025-11-15T23:46:11.091540
65,102.62255769628656,0.8868138705469162,2025-11-15T23:46:17.036020
66,47.088198977271915,0.8850402428058224,2025-11-15T23:46:22.955630
67,-16.533098352019778,0.8832701623202107,2025-11-15T23:46:28.813479
68,10.3287657854967,0.8815036219955703,2025-11-15T23:46:34.736148
69,101.86195544698941,0.8797406147515792,2025-11-15T23:46:40.505240
70,25.527124697653925,0.877981133522076,2025-11-15T23:46:46.680904
71,-66.61034114744643,0.8762251712550319,2025-11-15T23:46:52.649828
72,45.353265040292996,0.8744727209125218,2025-11-15T23:46:58.587701
73,-36.06334658970414,0.8727237754706968,2025-11-15T23:47:04.434514
74,167.28121831797853,0.8709783279197554,2025-11-15T23:47:10.546535
75,16.255341970463462,0.8692363712639158,2025-11-15T23:47:16.547797
76,28.47601320097526,0.867497898521388,2025-11-15T23:47:22.461436
77,6.772949742196694,0.8657629027243453,2025-11-15T23:47:28.496947
78,-47.298780366644834,0.8640313769188966,2025-11-15T23:47:34.643715
79,-20.154711619164285,0.8623033141650589,2025-11-15T23:47:40.494139
80,-25.823824816107102,0.8605787075367288,2025-11-15T23:47:46.434679
81,59.03893817632863,0.8588575501216553,2025-11-15T23:47:52.585931
82,-38.17762123330968,0.857139835021412,2025-11-15T23:47:58.559118
83,99.95328847134886,0.8554255553513692,2025-11-15T23:48:04.650119
84,22.76246945425636,0.8537147042406664,2025-11-15T23:48:10.593811
85,5.54015735368851,0.8520072748321851,2025-11-15T23:48:16.713918
86,-23.538946336365278,0.8503032602825207,2025-11-15T23:48:24.817183
87,27.969766476933252,0.8486026537619556,2025-11-15T23:48:33.167539
88,1.0105813120621114,0.8469054484544317,2025-11-15T23:48:40.238907
89,13.122373736818737,0.8452116375575228,2025-11-15T23:48:47.366117
90,6.399558725941144,0.8435212142824078,2025-11-15T23:48:54.838613
91,-76.28669991572366,0.841834171853843,2025-11-15T23:49:02.462279
92,-66.73875373483023,0.8401505035101353,2025-11-15T23:49:11.199632
93,48.52192692175528,0.838470202503115,2025-11-15T23:49:19.130344
94,-61.565210583594904,0.8367932620981088,2025-11-15T23:49:27.752104
95,88.5970001237015,0.8351196755739125,2025-11-15T23:49:35.803165
96,-2.403446965880388,0.8334494362227647,2025-11-15T23:49:44.932688
97,50.78695871262606,0.8317825373503192,2025-11-15T23:49:53.764686
98,1.9015135324923094,0.8301189722756185,2025-11-15T23:50:01.552141
99,-3.7448382102293287,0.8284587343310672,2025-11-15T23:50:09.076507
100,-67.38496041793069,0.8268018168624051,2025-11-15T23:50:17.023592
101,74.71369995222312,0.8251482132286803,2025-11-15T23:50:25.692749
102,-2.551276782698313,0.823497916802223,2025-11-15T23:50:33.703055
103,-20.071147173587107,0.8218509209686186,2025-11-15T23:50:40.820422
104,61.62855060308806,0.8202072191266814,2025-11-15T23:50:49.995150
105,66.1206787762308,0.818566804688428,2025-11-15T23:50:58.728896
106,41.37081238673656,0.8169296710790511,2025-11-15T23:51:06.911056
107,60.19157068908905,0.815295811736893,2025-11-15T23:51:15.605311
108,9.72625211149256,0.8136652201134192,2025-11-15T23:51:25.260201
109,38.360334171895275,0.8120378896731923,2025-11-15T23:51:34.584090
110,70.17798865746092,0.8104138138938459,2025-11-15T23:51:43.682973
111,-66.56151388479691,0.8087929862660582,2025-11-15T23:51:52.392413
112,-34.39518534502086,0.8071754002935261,2025-11-15T23:52:01.310688
113,16.08877267468027,0.805561049492939,2025-11-15T23:52:10.152164
114,3.8331603064781916,0.8039499273939532,2025-11-15T23:52:17.657415
115,-41.220332611180915,0.8023420275391653,2025-11-15T23:52:26.664012
116,-72.23935578713173,0.800737343484087,2025-11-15T23:52:34.874050
117,47.15054198796537,0.7991358687971188,2025-11-15T23:52:42.151999
118,67.83140632214723,0.7975375970595246,2025-11-15T23:52:49.315626
119,-23.227423598930805,0.7959425218654056,2025-11-15T23:52:56.903495
120,8.19292335834875,0.7943506368216747,2025-11-15T23:53:04.466554
121,-18.948435044240664,0.7927619355480314,2025-11-15T23:53:12.499530
122,-43.98020582973455,0.7911764116769353,2025-11-15T23:53:20.500396
123,131.36984433430092,0.7895940588535815,2025-11-15T23:53:29.308357
124,-95.90444856547863,0.7880148707358743,2025-11-15T23:53:37.384526
125,24.40835212078393,0.7864388409944025,2025-11-15T23:53:45.132827
126,68.85662237514337,0.7848659633124138,2025-11-15T23:53:53.029967
127,-3.1169087861402858,0.783296231385789,2025-11-15T23:54:01.565968
128,-48.21176689255668,0.7817296389230174,2025-11-15T23:54:09.478883
129,-64.24829490370978,0.7801661796451713,2025-11-15T23:54:18.193218
130,84.91684273727883,0.778605847285881,2025-11-15T23:54:26.408492
131,-15.656423516361777,0.7770486355913092,2025-11-15T23:54:34.884300
132,68.99171158564218,0.7754945383201266,2025-11-15T23:54:42.445173
133,53.10406450210006,0.7739435492434863,2025-11-15T23:54:51.088091
134,-1.9826115526286578,0.7723956621449993,2025-11-15T23:54:59.440644
