episode,reward_sum,epsilon,mse,timestamp
38,42.180372672973924,0.9286028829187744,7483.445433687616,2025-11-06T09:17:22.400775
39,-0.9467569228039032,0.9267456771529368,7433.399968548154,2025-11-06T09:17:31.217431
40,-23.672699547543402,0.9248921857986309,7755.595575492673,2025-11-06T09:17:39.831630
41,5.674302128341722,0.9230424014270336,6797.3668501899,2025-11-06T09:17:48.378194
42,-6.934028198115556,0.9211963166241796,5592.245660746964,2025-11-06T09:17:57.553048
43,-69.89579029918063,0.9193539239909312,3744.5091841124995,2025-11-06T09:18:06.506902
44,-49.67095730009302,0.9175152161429493,4206.802322866805,2025-11-06T09:18:15.393868
45,-13.081854578002655,0.9156801857106633,5500.981456207189,2025-11-06T09:18:24.616634
46,129.15549865058523,0.913848825339242,4876.506148871103,2025-11-06T09:18:34.175550
47,3.1434230686687386,0.9120211276885636,5357.904488674006,2025-11-06T09:18:42.691316
48,53.520162312934275,0.9101970854331864,7997.722769089475,2025-11-06T09:18:51.411042
49,16.884262983797917,0.9083766912623201,9191.251225521286,2025-11-06T09:19:00.868379
50,26.221705846383983,0.9065599378797955,25490.971011543395,2025-11-06T09:19:09.948957
51,9.66924573127288,0.9047468180040359,22503.657375863928,2025-11-06T09:19:18.683560
52,89.10208009379923,0.9029373243680279,56436.830813871085,2025-11-06T09:19:27.747558
53,-4.180209953599142,0.9011314497192918,20576.276610409313,2025-11-06T09:19:36.936982
54,12.280924073658987,0.8993291868198532,14728.907702798737,2025-11-06T09:19:45.928044
55,-5.216345608286087,0.8975305284462135,12078.544504866906,2025-11-06T09:19:54.829386
56,39.95973310247366,0.8957354673893211,14890.112274427489,2025-11-06T09:20:03.576573
57,155.6901299118057,0.8939439964545425,41710.50526135286,2025-11-06T09:20:13.094927
58,148.50485305372,0.8921561084616334,21853.05012628494,2025-11-06T09:20:22.061786
59,114.25604356397798,0.8903717962447101,24888.72012777197,2025-11-06T09:20:31.104956
60,6.690740035891864,0.8885910526522206,23505.513652724952,2025-11-06T09:20:40.583020
61,43.07705380989811,0.8868138705469162,66756.33228612685,2025-11-06T09:20:49.513443
62,11.305476154001045,0.8850402428058224,65947.43196981258,2025-11-06T09:20:58.284817
63,128.87881326067276,0.8832701623202107,43374.995369969125,2025-11-06T09:21:07.050886
64,-24.691783720243777,0.8815036219955703,19286.901091372212,2025-11-06T09:21:16.148627
65,-0.5189543635187412,0.8797406147515792,21410.656043412146,2025-11-06T09:21:24.948121
66,-19.942709685919766,0.877981133522076,27451.369945470582,2025-11-06T09:21:34.239198
67,37.99912986021663,0.8762251712550319,69009.9868691223,2025-11-06T09:21:43.875230
68,30.559302882158292,0.8744727209125218,281289.3991427995,2025-11-06T09:21:53.106287
69,52.78937525093632,0.8727237754706968,195319711.45142046,2025-11-06T09:22:02.600654
70,170.00746697588795,0.8709783279197554,34802854380.70121,2025-11-06T09:22:12.152548
71,-14.380337872465846,0.8692363712639158,49497607451.64097,2025-11-06T09:22:21.423044
72,13.9780344916201,0.867497898521388,23830209979.2977,2025-11-06T09:22:30.339728
73,7.255543152082073,0.8657629027243453,8712243933.034254,2025-11-06T09:22:39.580987
74,6.509720194610928,0.8640313769188966,6713895963.019824,2025-11-06T09:22:48.621198
75,7.512049973231036,0.8623033141650589,2421350001.1794777,2025-11-06T09:22:58.409130
76,138.20771898683898,0.8605787075367288,2601120444.8000736,2025-11-06T09:23:07.342811
77,-26.900877253527486,0.8588575501216553,2113423034.1457863,2025-11-06T09:23:16.276172
78,2.449428150682216,0.857139835021412,2079529274.7726376,2025-11-06T09:23:25.530333
79,95.47013897591636,0.8554255553513692,1641870868.3441675,2025-11-06T09:23:35.036205
80,10.907556023593045,0.8537147042406664,732436586.8117625,2025-11-06T09:23:44.364182
81,44.917013038559844,0.8520072748321851,914513754.4940087,2025-11-06T09:23:53.345725
82,0.596916675382154,0.8503032602825207,968643922.9280351,2025-11-06T09:24:02.951284
83,4.267147163403759,0.8486026537619556,814079182.6094154,2025-11-06T09:24:11.924611
84,-19.115014066878338,0.8469054484544317,770057963.031367,2025-11-06T09:24:20.883122
85,-16.389864061490197,0.8452116375575228,450711140.36267704,2025-11-06T09:24:29.999915
86,36.087898461370706,0.8435212142824078,522478631.1204348,2025-11-06T09:24:39.526767
87,1.9000295517884283,0.841834171853843,280337072.5839096,2025-11-06T09:24:48.575567
88,-5.893149519057449,0.8401505035101353,172050049.80464098,2025-11-06T09:24:57.634500
89,-6.199456668199055,0.838470202503115,124252193.01643752,2025-11-06T09:25:06.837644
90,-25.085643063299393,0.8367932620981088,96073606.25834055,2025-11-06T09:25:16.162397
91,3.4268453471394764,0.8351196755739125,56917967.55700777,2025-11-06T09:25:25.276316
92,-8.895896330523225,0.8334494362227647,16013600.531110605,2025-11-06T09:25:34.231222
93,43.97217124238106,0.8317825373503192,22826914.072466623,2025-11-06T09:25:44.385875
94,34.994300846790516,0.8301189722756185,7263905.446723613,2025-11-06T09:25:53.769209
95,-3.6040890888238906,0.8284587343310672,5270840.518981933,2025-11-06T09:26:02.707137
96,6.218735061244537,0.8268018168624051,2825804.677465061,2025-11-06T09:26:12.607400
97,-4.86079065831861,0.8251482132286803,1936194.0567423312,2025-11-06T09:26:21.670347
98,-66.5788015090962,0.823497916802223,1726441.5976524793,2025-11-06T09:26:30.806680
99,-2.90148954007428,0.8218509209686186,1515453.726109754,2025-11-06T09:26:39.726647
100,-7.371439870952546,0.8202072191266814,1582289.0784084024,2025-11-06T09:26:49.598297
101,0.5422890884967195,0.818566804688428,2515073.8206333676,2025-11-06T09:27:02.079567
102,8.992610595948989,0.8169296710790511,1695430.5573793612,2025-11-06T09:27:11.444719
103,22.71177519615557,0.815295811736893,1749802.2023321602,2025-11-06T09:27:20.754297
104,-9.115667758078919,0.8136652201134192,770873.1212363146,2025-11-06T09:27:30.410679
105,33.680189708967674,0.8120378896731923,472825.8173633831,2025-11-06T09:27:39.804844
106,8.35585304454537,0.8104138138938459,706668.1741510248,2025-11-06T09:27:49.685172
107,-47.265158820064116,0.8087929862660582,781044.615473823,2025-11-06T09:27:59.912691
108,36.8377961660305,0.8071754002935261,861504.6738477751,2025-11-06T09:28:09.313688
109,-19.91649760995294,0.805561049492939,704940.8300027511,2025-11-06T09:28:19.286145
110,-32.84456830308913,0.8039499273939532,839354.4607645593,2025-11-06T09:28:29.260926
111,-69.20571217678796,0.8023420275391653,552039.9797636064,2025-11-06T09:28:38.886700
112,45.99169940968734,0.800737343484087,474735.76152317924,2025-11-06T09:28:48.593737
113,-18.527745779688175,0.7991358687971188,382428.035967035,2025-11-06T09:28:57.895162
114,17.98504993183561,0.7975375970595246,380679.2741594869,2025-11-06T09:29:07.829658
115,-54.90747595298284,0.7959425218654056,649128.3507545869,2025-11-06T09:29:17.077156
116,-9.659673465119726,0.7943506368216747,598963.774043288,2025-11-06T09:29:26.744894
117,2.7803755616815238,0.7927619355480314,473591.1128471656,2025-11-06T09:29:36.882740
118,-56.044084719643585,0.7911764116769353,369106.4231988888,2025-11-06T09:29:46.235768
119,-10.640035273899038,0.7895940588535815,272597.7226332708,2025-11-06T09:29:55.729209
120,109.79306136804223,0.7880148707358743,322952.18952278135,2025-11-06T09:30:05.537461
121,-19.853167372859392,0.7864388409944025,377610.97088182066,2025-11-06T09:30:15.359118
122,58.75674282857507,0.7848659633124138,337517.55703321064,2025-11-06T09:30:25.348519
123,-24.638380975504955,0.783296231385789,209705.48115864198,2025-11-06T09:30:35.567619
124,-8.987318370673654,0.7817296389230174,315090.4352131639,2025-11-06T09:30:45.493906
125,78.87538170362338,0.7801661796451713,215013.88176641834,2025-11-06T09:30:55.158385
126,154.09384369172204,0.778605847285881,1191607.4536431613,2025-11-06T09:31:05.069563
127,41.97804701120198,0.7770486355913092,1211902.9080008268,2025-11-06T09:31:15.029148
128,-17.220815352040248,0.7754945383201266,2129486.9364963463,2025-11-06T09:31:24.590699
129,33.51091467966186,0.7739435492434863,1005552.0452193056,2025-11-06T09:31:34.047442
130,39.30898970184812,0.7723956621449993,1112426.7856334562,2025-11-06T09:31:44.133705
131,74.58899008074782,0.7708508708207094,1197136.9482310172,2025-11-06T09:31:54.047243
132,-60.07000394286169,0.769309169079068,856702.3235912645,2025-11-06T09:32:04.161454
133,-33.07274653870863,0.7677705507409098,321941.98669210327,2025-11-06T09:32:13.404802
134,54.387310596545134,0.766235009639428,631164.559149298,2025-11-06T09:32:23.761165
135,48.835161177814754,0.7647025396201492,513104.8992412887,2025-11-06T09:32:33.182361
136,-18.889714085923185,0.763173134540909,350586.72922163684,2025-11-06T09:32:42.997417
137,24.86711421284125,0.7616467882718272,215911.3161340245,2025-11-06T09:32:53.521004
138,-22.3961160907768,0.7601234946952835,179190.74633148152,2025-11-06T09:33:03.266424
139,22.273618751495476,0.7586032477058929,189874.01246303724,2025-11-06T09:33:12.808645
140,1.916385141604934,0.7570860412104812,121518.39065535479,2025-11-06T09:33:22.591400
141,1.9868001701385651,0.7555718691280602,81058.31193252253,2025-11-06T09:33:32.763574
142,49.417109694994096,0.7540607253898041,100437.2669975038,2025-11-06T09:33:42.632272
143,119.64997473990584,0.7525526039390245,56272.08907312237,2025-11-06T09:33:52.367293
144,72.63070679831074,0.7510474987311464,157328.54622480905,2025-11-06T09:34:02.360538
145,-9.891946629193418,0.7495454037336841,349529.4778409188,2025-11-06T09:34:11.976580
146,0.8457167592540351,0.7480463129262167,1205993.778585167,2025-11-06T09:34:21.606830
147,62.70155507470801,0.7465502203003642,289780.3194424878,2025-11-06T09:34:31.745030
148,-12.745119970575459,0.7450571198597635,219696.30399770944,2025-11-06T09:34:41.542990
149,30.406397694878983,0.743567005620044,599212.1790843019,2025-11-06T09:34:51.264233
150,32.19656344512344,0.7420798716088038,631066.580271399,2025-11-06T09:35:00.771990
151,186.20130509392663,0.7405957118655863,720631.9985691231,2025-11-06T09:35:11.449054
152,-75.66752854198009,0.7391145204418551,951110.0939862821,2025-11-06T09:35:21.174211
153,-31.79439301405292,0.7376362914009714,964723.894966946,2025-11-06T09:35:30.901212
154,-1.921703656803576,0.7361610188181695,4419224.949493551,2025-11-06T09:35:41.126207
155,-75.44212945611045,0.7346886967805332,1880828.9501622338,2025-11-06T09:35:51.136973
156,-27.559808531719984,0.733219319386972,2840213.19060622,2025-11-06T09:36:00.559556
157,11.231100329516032,0.7317528807481981,900506.6910632089,2025-11-06T09:36:10.619411
158,140.8386684948906,0.7302893749867018,2180663.351660315,2025-11-06T09:36:20.930461
159,-50.31054196964564,0.7288287962367284,570171.1639658324,2025-11-06T09:36:30.858411
160,-54.11300939081273,0.727371138644255,1251338.136612336,2025-11-06T09:36:41.116864
161,-12.598258565630188,0.7259163963669665,1864445.0803015775,2025-11-06T09:36:51.353028
162,-56.404724192889894,0.7244645635742325,3297583.3126875213,2025-11-06T09:37:01.683603
163,62.17673710513965,0.723015634447084,1972727.6376465133,2025-11-06T09:37:12.459599
164,-1.3288414599030531,0.7215696031781899,2187982.196550165,2025-11-06T09:37:23.342463
165,-23.20176046011842,0.7201264639718334,7360110.454830996,2025-11-06T09:37:33.121904
166,-20.494052306992398,0.7186862110438897,2518766.1473301123,2025-11-06T09:37:42.852243
167,-5.811905023237562,0.717248838621802,5409100.13499186,2025-11-06T09:37:53.390083
168,-12.54463248536682,0.7158143409445584,2872476.4290778874,2025-11-06T09:38:03.093165
169,-14.717656562154199,0.7143827122626694,676583.1231294767,2025-11-06T09:38:13.481893
170,72.21578196844112,0.7129539468381441,293247.4064774747,2025-11-06T09:38:23.269349
171,-54.05061072580098,0.7115280389444678,80827.85468156157,2025-11-06T09:38:33.304980
172,87.47233655004698,0.7101049828665789,102731.6185023125,2025-11-06T09:38:43.278334
173,62.2592892617092,0.7086847729008457,95377.35211052047,2025-11-06T09:38:53.003783
174,59.32899272600635,0.707267403355044,301278.3300088441,2025-11-06T09:39:04.417341
175,12.00898931617273,0.705852868548334,487384.5473611678,2025-11-06T09:39:14.249163
176,-34.29652832869717,0.7044411628112373,434612.1484689964,2025-11-06T09:39:24.646980
177,49.1066920289952,0.7030322804856147,112092.52854978852,2025-11-06T09:39:34.526454
178,-65.33431364353945,0.7016262159246435,294264.34141093196,2025-11-06T09:39:44.643903
179,67.16031456372382,0.7002229634927942,224718.11363759288,2025-11-06T09:39:55.351258
180,141.7714948890941,0.6988225175658086,112100.88810102148,2025-11-06T09:40:05.941785
181,37.555673219762866,0.697424872530677,183195.10653242833,2025-11-06T09:40:15.794156
182,-1.831696955980231,0.6960300227856157,299579.09898301377,2025-11-06T09:40:25.316945
183,35.898653931643,0.6946379627400444,527985.0252421162,2025-11-06T09:40:37.170025
184,-107.14498551547783,0.6932486868145643,659259.8544795145,2025-11-06T09:40:48.125802
185,-41.47414062123572,0.6918621894409351,577566.9317746374,2025-11-06T09:40:58.348571
186,173.07250291933818,0.6904784650620532,4924289.033825731,2025-11-06T09:41:09.155408
187,167.10611671389748,0.6890975081319292,51377976.15350398,2025-11-06T09:41:19.782836
188,39.39217745839553,0.6877193131156653,7481725.786030553,2025-11-06T09:41:30.523884
189,54.2605645859005,0.6863438744894339,5727354.2326013,2025-11-06T09:41:41.142534
190,105.28523706761217,0.684971186740455,4631277.325360141,2025-11-06T09:41:51.694532
191,22.197558094732358,0.6836012443669741,4059835.252287909,2025-11-06T09:42:01.672952
192,79.86449444401023,0.6822340418782402,837980.6775745396,2025-11-06T09:42:11.757592
193,-55.026680485259725,0.6808695737944838,1466622.5207338578,2025-11-06T09:42:21.703419
194,84.74611084047054,0.6795078346468948,1115015.5860110542,2025-11-06T09:42:32.514131
195,22.216198511727,0.678148818977601,498942.06965469685,2025-11-06T09:42:42.398339
196,0.8692012093009609,0.6767925213396458,274480.58364591567,2025-11-06T09:42:51.867529
197,31.067543444991138,0.6754389362969666,167062.40222174142,2025-11-06T09:43:01.418565
198,65.2862999096888,0.6740880584243727,533687.1233817068,2025-11-06T09:43:11.149746
199,-30.25313167455912,0.6727398823075239,718047.0134985229,2025-11-06T09:43:20.762526
200,-77.24684195352788,0.6713944025429088,1520214.5277596128,2025-11-06T09:43:30.875375
201,51.47178599729648,0.670051613737823,364311.80355818383,2025-11-06T09:43:43.706264
202,-20.74541241584882,0.6687115105103473,454945.2773568444,2025-11-06T09:43:53.215126
203,-73.25060310394653,0.6673740874893266,373982.11893910106,2025-11-06T09:44:02.958952
204,-56.67530527589336,0.6660393393143479,353811.5327253149,2025-11-06T09:44:13.019459
205,-6.6705688052674095,0.6647072606357192,590110.7262787818,2025-11-06T09:44:22.758638
206,-8.698854381397936,0.6633778461144477,603652.0954912729,2025-11-06T09:44:32.459948
207,136.2385021925496,0.6620510904222189,146893.9039716651,2025-11-06T09:44:42.955075
208,59.29824807300271,0.6607269882413744,88346.71131598868,2025-11-06T09:44:52.933459
209,38.95363907432499,0.6594055342648917,237886.94135571446,2025-11-06T09:45:03.802451
210,61.05372988718848,0.6580867231963619,296836.7421994472,2025-11-06T09:45:14.095331
211,-17.105635263741473,0.6567705497499692,1118603.0747456222,2025-11-06T09:45:23.530854
212,36.49146530546211,0.6554570086504692,781884.6634977027,2025-11-06T09:45:33.788857
213,83.00054622770523,0.6541460946331682,711881.1564205401,2025-11-06T09:45:43.555396
214,33.433377781353016,0.6528378024439019,1480752.814885366,2025-11-06T09:45:53.115706
215,28.551067713359217,0.6515321268390141,670309.5662037133,2025-11-06T09:46:02.944947
216,-19.983570536218803,0.6502290625853361,625687.6915615044,2025-11-06T09:46:12.572837
217,71.08159325168698,0.6489286044601654,835564.835856163,2025-11-06T09:46:22.188834
218,6.682705803798825,0.6476307472512451,602158.4370979626,2025-11-06T09:46:32.732367
219,13.358505914530944,0.6463354857567426,833995.6884273993,2025-11-06T09:46:43.025355
220,79.64216311754643,0.6450428147852291,1156537.024648829,2025-11-06T09:46:54.799924
221,15.988829565971876,0.6437527291556586,1033665.4663416586,2025-11-06T09:47:06.025353
222,28.83036510617903,0.6424652236973473,139722.9325941667,2025-11-06T09:47:18.769314
223,4.921590604694725,0.6411802932499525,836007.4436538747,2025-11-06T09:47:29.352094
224,-58.16651899443923,0.6398979326634526,759532.2974538471,2025-11-06T09:47:39.894471
225,16.896438510922366,0.6386181367981257,34329506.39450924,2025-11-06T09:47:50.661068
226,22.610207225573895,0.6373409005245295,62332696.37722083,2025-11-06T09:48:03.048678
227,183.21021808392504,0.6360662187234805,30775788.709263828,2025-11-06T09:48:14.483208
228,-26.509103061186924,0.6347940862860335,31041596.072042156,2025-11-06T09:48:25.653484
229,160.64667933401483,0.6335244981134615,6371739.652648906,2025-11-06T09:48:37.144121
230,0.2452200278453489,0.6322574491172346,2218594.269634861,2025-11-06T09:48:47.527620
231,-21.373146658790656,0.6309929342190002,532518.17199065,2025-11-06T09:48:58.704524
232,61.30951467864665,0.6297309483505622,541775.9750689658,2025-11-06T09:49:09.732309
233,-30.313832802984287,0.6284714864538611,629272.2362664018,2025-11-06T09:49:20.279770
234,54.18986194676671,0.6272145434809534,752258.2264184902,2025-11-06T09:49:32.208762
235,131.51837005353002,0.6259601143939915,754970.6361710777,2025-11-06T09:49:43.780310
236,70.19401484846115,0.6247081941652035,2693591.0009401883,2025-11-06T09:49:54.961853
237,-85.38091629529886,0.6234587777768731,1467934.5917224938,2025-11-06T09:50:06.514180
238,63.63853930085848,0.6222118602213194,644177.8779058674,2025-11-06T09:50:17.807560
239,58.64334212448058,0.6209674365008767,304891.82110182015,2025-11-06T09:50:29.384996
240,15.674307196053412,0.619725501627875,185591.0447694204,2025-11-06T09:50:41.813816
241,0.24401790165865833,0.6184860506246193,488355.4937489549,2025-11-06T09:50:52.015039
242,-80.90735232025375,0.61724907852337,254020.01733807058,2025-11-06T09:51:02.687435
243,51.31672959385054,0.6160145803663232,245135.49316717053,2025-11-06T09:51:13.504288
244,-81.20297309328487,0.6147825512055906,267433.6316787048,2025-11-06T09:51:24.713002
245,-9.024403257993836,0.6135529861031793,954162.9454649901,2025-11-06T09:51:35.104348
246,-13.00545396566136,0.612325880130973,1015748.7602092045,2025-11-06T09:51:45.893006
247,45.91765436524996,0.611101228370711,606261.0661933472,2025-11-06T09:51:57.040679
248,68.76366605552279,0.6098790259139696,820796.154690857,2025-11-06T09:52:07.828738
249,-12.088281023027458,0.6086592678621416,1811895.664369603,2025-11-06T09:52:20.195402
2,15.750591048635549,0.998,32492.750254484534,2025-11-06T20:33:36.666792
3,-12.099160550505822,0.996004,607326.1667019571,2025-11-06T20:33:51.734098
4,43.479248372555034,0.994011992,222003.73792699832,2025-11-06T20:34:11.320502
5,68.11610409311004,0.992023968016,183692.92962680486,2025-11-06T20:34:24.682832
6,52.33800525086126,0.990039920079968,227234.46316505186,2025-11-06T20:34:44.597281
7,-0.07380052211686561,0.9880598402398081,134689.21292315904,2025-11-06T20:34:57.435470
