episode,reward_sum,epsilon,timestamp
0,62.34685130228007,1.0,2025-11-16T11:20:01.950642
1,85.27367853635509,1.0,2025-11-16T11:20:02.064902
2,-4.52193993784808,1.0,2025-11-16T11:20:02.117025
3,-2.1371691844381857,1.0,2025-11-16T11:20:02.184029
4,45.535908860007325,0.998,2025-11-16T11:20:08.099206
5,72.39675504697607,0.996004,2025-11-16T11:20:13.576971
6,42.46939470945017,0.994011992,2025-11-16T11:20:18.878958
7,6.569576684012304,0.992023968016,2025-11-16T11:20:24.084791
8,88.13253961117725,0.990039920079968,2025-11-16T11:20:29.381494
9,-0.7773959703900388,0.9880598402398081,2025-11-16T11:20:34.598632
10,63.89913057273168,0.9860837205593285,2025-11-16T11:20:40.091844
11,-117.06181511028042,0.9841115531182099,2025-11-16T11:20:45.774954
12,33.643476383975674,0.9821433300119734,2025-11-16T11:20:51.155868
13,35.96079803356488,0.9801790433519495,2025-11-16T11:20:56.471154
14,29.532212744618747,0.9782186852652456,2025-11-16T11:21:02.130185
15,-10.905304660141137,0.976262247894715,2025-11-16T11:21:07.338463
16,48.77609490364121,0.9743097233989256,2025-11-16T11:21:12.653385
17,-0.06194606398040747,0.9723611039521278,2025-11-16T11:21:17.998232
18,90.7760560786615,0.9704163817442236,2025-11-16T11:21:23.600235
19,150.04448942652436,0.9684755489807352,2025-11-16T11:21:29.031734
20,-11.840524382163256,0.9665385978827737,2025-11-16T11:21:34.310991
21,-11.884591224427602,0.9646055206870082,2025-11-16T11:21:39.594453
22,50.33315437705065,0.9626763096456342,2025-11-16T11:21:44.890443
23,5.8406992497460095,0.9607509570263429,2025-11-16T11:21:50.418096
24,4.9232011367680535,0.9588294551122902,2025-11-16T11:21:55.692492
25,40.12393964921392,0.9569117962020657,2025-11-16T11:22:00.955902
26,-18.10325498238188,0.9549979726096616,2025-11-16T11:22:06.154796
27,85.77313371149913,0.9530879766644422,2025-11-16T11:22:11.821170
28,58.19537300378994,0.9511818007111134,2025-11-16T11:22:17.170183
29,20.33928420962352,0.9492794371096911,2025-11-16T11:22:22.511396
30,95.99213247560427,0.9473808782354717,2025-11-16T11:22:27.884304
31,-76.55925133937133,0.9454861164790007,2025-11-16T11:22:33.146060
32,-12.007299415717455,0.9435951442460427,2025-11-16T11:22:38.651298
33,22.38880135562458,0.9417079539575507,2025-11-16T11:22:44.002119
34,31.108217164729254,0.9398245380496356,2025-11-16T11:22:49.302177
35,185.64472423634055,0.9379448889735363,2025-11-16T11:22:54.854894
36,56.65570469498769,0.9360689991955893,2025-11-16T11:23:00.582187
37,10.578234652043509,0.9341968611971981,2025-11-16T11:23:05.867414
38,135.58480864922095,0.9323284674748037,2025-11-16T11:23:11.288389
39,123.73296951655223,0.930463810539854,2025-11-16T11:23:16.757104
40,-15.824187416976411,0.9286028829187744,2025-11-16T11:23:21.984119
41,52.05699021709742,0.9267456771529368,2025-11-16T11:23:27.610447
42,-23.808343401245658,0.9248921857986309,2025-11-16T11:23:32.924888
43,-31.404766736685836,0.9230424014270336,2025-11-16T11:23:38.110932
44,57.353336796895945,0.9211963166241796,2025-11-16T11:23:43.311227
45,-49.84649777862862,0.9193539239909312,2025-11-16T11:23:48.829993
46,0.6550360261457051,0.9175152161429493,2025-11-16T11:23:54.071460
47,53.998306919423584,0.9156801857106633,2025-11-16T11:23:59.403766
48,82.49759455249979,0.913848825339242,2025-11-16T11:24:04.672985
49,35.70926442737707,0.9120211276885636,2025-11-16T11:24:10.246305
50,32.59837111973897,0.9101970854331864,2025-11-16T11:24:15.515142
51,138.42075839601245,0.9083766912623201,2025-11-16T11:24:20.905346
52,-44.15210888384116,0.9065599378797955,2025-11-16T11:24:26.352237
53,13.416973192829396,0.9047468180040359,2025-11-16T11:24:31.667874
54,29.01763409380616,0.9029373243680279,2025-11-16T11:24:37.209034
55,27.078275680261434,0.9011314497192918,2025-11-16T11:24:42.424917
56,24.819925882177984,0.8993291868198532,2025-11-16T11:24:47.755059
57,-8.684566385435701,0.8975305284462135,2025-11-16T11:24:52.996614
58,49.921340185878165,0.8957354673893211,2025-11-16T11:24:58.591262
59,38.89075295512357,0.8939439964545425,2025-11-16T11:25:03.868508
60,-29.19032849711333,0.8921561084616334,2025-11-16T11:25:09.193607
61,19.30895269500745,0.8903717962447101,2025-11-16T11:25:14.530597
62,54.82043109302772,0.8885910526522206,2025-11-16T11:25:20.148574
63,71.36164931991013,0.8868138705469162,2025-11-16T11:25:25.772884
64,58.4302440189352,0.8850402428058224,2025-11-16T11:25:31.214718
65,85.45639964349657,0.8832701623202107,2025-11-16T11:25:36.533975
66,20.0717610158748,0.8815036219955703,2025-11-16T11:25:41.818521
67,19.670684619348506,0.8797406147515792,2025-11-16T11:25:47.327213
68,-9.433708255869167,0.877981133522076,2025-11-16T11:25:52.608530
