episode,reward_sum,epsilon,timestamp
0,-6.087195928407472,1.0,2025-11-16T23:26:35.880504
1,5.368365555896855,1.0,2025-11-16T23:26:47.503596
2,-6.9565099288770185,1.0,2025-11-16T23:27:11.187673
3,6.398510087964695,1.0,2025-11-16T23:27:18.959258
4,-7.631621433417905,1.0,2025-11-16T23:27:28.102775
5,-6.164756544145003,1.0,2025-11-16T23:27:31.971050
6,46.60677613008724,1.0,2025-11-16T23:27:32.060382
7,27.417334205859774,0.998,2025-11-16T23:27:38.373672
8,94.90690230590275,0.996004,2025-11-16T23:27:44.239339
9,6.096957698251545,0.994011992,2025-11-16T23:27:55.431888
10,-46.467912356333436,0.992023968016,2025-11-16T23:28:09.025757
11,30.05447738737167,0.990039920079968,2025-11-16T23:28:14.775943
12,2.255971005727769,0.9880598402398081,2025-11-16T23:28:20.530337
13,55.58946902068436,0.9860837205593285,2025-11-16T23:28:26.366314
14,-38.79678849222474,0.9841115531182099,2025-11-16T23:28:31.961598
15,49.94449460183276,0.9821433300119734,2025-11-16T23:28:42.627911
16,49.735392936401254,0.9801790433519495,2025-11-16T23:28:48.478008
17,42.981616881918626,0.9782186852652456,2025-11-16T23:28:54.176449
18,134.54120636435542,0.976262247894715,2025-11-16T23:29:00.187186
19,44.53228738405318,0.9743097233989256,2025-11-16T23:29:22.154982
20,155.95652792662887,0.9723611039521278,2025-11-16T23:29:39.330436
21,-64.72766201625114,0.9704163817442236,2025-11-16T23:29:45.018850
22,-68.91044117615368,0.9684755489807352,2025-11-16T23:29:50.869265
23,-63.71232284983984,0.9665385978827737,2025-11-16T23:29:56.740467
24,-3.2584543805096935,0.9646055206870082,2025-11-16T23:30:02.593832
25,14.1644640152848,0.9626763096456342,2025-11-16T23:30:11.604542
26,9.184301785004187,0.9607509570263429,2025-11-16T23:30:17.327368
27,-33.295822092883526,0.9588294551122902,2025-11-16T23:30:23.289410
28,-0.2948295507337271,0.9569117962020657,2025-11-16T23:30:29.231999
29,40.02488372668711,0.9549979726096616,2025-11-16T23:31:00.015201
30,184.349847457992,0.9530879766644422,2025-11-16T23:31:19.370739
31,-20.024561544988813,0.9511818007111134,2025-11-16T23:31:25.093930
32,-20.381408841842774,0.9492794371096911,2025-11-16T23:31:30.971966
33,-20.20327855931018,0.9473808782354717,2025-11-16T23:31:36.744591
34,36.69467177090348,0.9454861164790007,2025-11-16T23:31:42.560679
35,18.25207838899594,0.9435951442460427,2025-11-16T23:31:52.775975
36,-0.2337291351240438,0.9417079539575507,2025-11-16T23:31:58.609176
37,4.356045966925681,0.9398245380496356,2025-11-16T23:32:04.380704
38,-14.279758423435442,0.9379448889735363,2025-11-16T23:32:10.194388
39,14.248035978814883,0.9360689991955893,2025-11-16T23:32:32.048850
40,106.76858804935767,0.9341968611971981,2025-11-16T23:32:47.483113
41,-6.736268714960202,0.9323284674748037,2025-11-16T23:32:53.213773
42,-16.458349960176292,0.930463810539854,2025-11-16T23:32:59.027663
43,-19.82702503473258,0.9286028829187744,2025-11-16T23:33:04.777331
44,13.129322841993329,0.9267456771529368,2025-11-16T23:33:10.458426
45,-2.6119027416580245,0.9248921857986309,2025-11-16T23:33:21.947170
46,-40.103802590537974,0.9230424014270336,2025-11-16T23:33:28.111609
47,-7.024673814076948,0.9211963166241796,2025-11-16T23:33:33.696700
48,21.332272173283663,0.9193539239909312,2025-11-16T23:33:39.374552
49,54.37625458844572,0.9175152161429493,2025-11-16T23:33:59.856443
50,26.420559327347746,0.9156801857106633,2025-11-16T23:34:09.530769
51,101.86865361557386,0.913848825339242,2025-11-16T23:34:15.269963
52,18.698530871812103,0.9120211276885636,2025-11-16T23:34:21.293964
53,-41.338065680643275,0.9101970854331864,2025-11-16T23:34:27.204801
54,101.70306150650707,0.9083766912623201,2025-11-16T23:34:33.003760
55,165.53766287541757,0.9065599378797955,2025-11-16T23:35:07.939534
56,6.587137772982874,0.9047468180040359,2025-11-16T23:35:13.668499
57,-16.475070007444195,0.9029373243680279,2025-11-16T23:35:19.457232
58,31.536825059481693,0.9011314497192918,2025-11-16T23:35:25.425850
59,315.142171147646,0.8993291868198532,2025-11-16T23:36:08.876545
60,65.29015440342445,0.8975305284462135,2025-11-16T23:36:35.589165
61,52.76543428952921,0.8957354673893211,2025-11-16T23:36:41.297175
62,50.243195232763554,0.8939439964545425,2025-11-16T23:36:47.137027
63,50.22908290104871,0.8921561084616334,2025-11-16T23:36:52.996451
64,125.56677501180212,0.8903717962447101,2025-11-16T23:36:59.181437
65,-37.76376565327509,0.8885910526522206,2025-11-16T23:37:23.964329
66,1.2879812836167197,0.8868138705469162,2025-11-16T23:37:29.781001
67,-64.8928161474144,0.8850402428058224,2025-11-16T23:37:35.648595
68,137.94334676005158,0.8832701623202107,2025-11-16T23:37:41.832726
69,38.09238193476824,0.8815036219955703,2025-11-16T23:37:58.642558
70,21.864423703694598,0.8797406147515792,2025-11-16T23:38:26.380683
71,66.640895657547,0.877981133522076,2025-11-16T23:38:32.386546
72,-3.4711434397913727,0.8762251712550319,2025-11-16T23:38:38.251141
73,37.62778681146616,0.8744727209125218,2025-11-16T23:38:43.937729
74,5.076516259053456,0.8727237754706968,2025-11-16T23:38:49.755539
75,99.39569676817767,0.8709783279197554,2025-11-16T23:39:14.900257
76,54.797296883140774,0.8692363712639158,2025-11-16T23:39:21.303522
77,34.47359738046608,0.867497898521388,2025-11-16T23:39:27.181949
78,25.05523727949125,0.8657629027243453,2025-11-16T23:39:33.441652
79,37.132208044696355,0.8640313769188966,2025-11-16T23:39:50.357169
80,116.54434374491206,0.8623033141650589,2025-11-16T23:40:14.094160
81,-37.00519700238789,0.8605787075367288,2025-11-16T23:40:20.136207
82,-36.57878881072011,0.8588575501216553,2025-11-16T23:40:25.858338
83,-30.710671958153746,0.857139835021412,2025-11-16T23:40:31.985634
84,146.1413932215884,0.8554255553513692,2025-11-16T23:40:38.745445
85,-8.76435171560153,0.8537147042406664,2025-11-16T23:41:05.331335
86,137.06047609562077,0.8520072748321851,2025-11-16T23:41:11.464084
87,-5.504427301102519,0.8503032602825207,2025-11-16T23:41:17.424520
88,-61.73497417348935,0.8486026537619556,2025-11-16T23:41:23.637017
89,3.8101246174999766,0.8469054484544317,2025-11-16T23:41:38.655993
90,81.0920368831669,0.8452116375575228,2025-11-16T23:41:55.776706
91,-45.548963590053354,0.8435212142824078,2025-11-16T23:42:01.847940
92,72.96274436593194,0.841834171853843,2025-11-16T23:42:07.822523
93,100.67626771653391,0.8401505035101353,2025-11-16T23:42:14.150017
94,84.02062055561454,0.838470202503115,2025-11-16T23:42:20.112674
95,79.17344545379957,0.8367932620981088,2025-11-16T23:42:50.781346
96,36.14669676461028,0.8351196755739125,2025-11-16T23:42:56.766544
97,67.12413039133698,0.8334494362227647,2025-11-16T23:43:02.942249
98,4.831188109568888,0.8317825373503192,2025-11-16T23:43:08.794720
99,187.1125225759284,0.8301189722756185,2025-11-16T23:45:19.443623
